_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,description,domain,domain_logo_url,link,name,query,relevance_gold,result_position,updatedat
766427238,false,finalized,3,8/5/2015 20:01:01,"0
1","0.6594
0.3406","This data includes the name and location of active food service establishments and the violations that were found at the time of the inspection.  Active food service establishments include only establishments that are currently operating.  This dataset excludes inspections conducted in New York City (https://data.cityofnewyork.us/Health/Restaurant-Inspection-Results/4vkw-7nck), Suffolk County (http://apps.suffolkcountyny.gov/health/Restaurant/intro.html) and Erie County (http://www.healthspace.com/erieny). Inspections are a “snapshot” in time and are not always reflective of the day-to-day operations and overall condition of an establishment. Occasionally, remediation may not appear until the following month due to the timing of the updates. Update frequencies and availability of historical inspection data may vary from county to county. Some counties provide this information on their own websites and information found there may be updated more frequently. This dataset is refreshed on a monthly basis. The inspection data contained in this dataset was not collected in a manner intended for use as a restaurant grading system, and should not be construed or interpreted as such. Any use of this data to develop a restaurant grading system is not supported or endorsed by the New York State Department of Health. Historical inspection data through 2005 is also available. Inactive (closed) establishments can be found at: https://health.data.ny.gov/Health/Food-Service-Establishment-Inspections-Beginning-2/aaxz-j6pj. For more information, visit http://www.health.ny.gov/regulations/nycrr/title_10/part_14/subpart_14-1.htm or go to the “About” tab.",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/sgdv-bxy3,Food Service Establishment Inspections: Beginning 2005 (ACTIVE),Erie County,,2,None
766427239,false,finalized,3,8/6/2015 19:45:26,"0
1","0.6594
0.3406","This data includes the name and location of food service establishments and the violations that were found at the time of their last inspection. This dataset excludes inspections conducted in New York City (see: https://nycopendata.socrata.com/), Suffolk County (http://apps.suffolkcountyny.gov/health/Restaurant/intro.html) and Erie County (http://www.healthspace.com/erieny). Inspections are a “snapshot” in time and are not always reflective of the day-to-day operations and overall condition of an establishment. Occasionally, remediation may not appear until the following month due to the timing of the updates. Some counties provide this information on their own websites and information found there may be updated more frequently. This dataset is refreshed on a monthly basis. The inspection data contained in this dataset was not collected in a manner intended for use as a restaurant grading system, and should not be construed or interpreted as such. Any use of this data to develop a restaurant grading system is not supported or endorsed by the New York State Department of Health. ",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/view/yc2a-gkhn,Food Service Establishment: Last Inspection,Erie County,,3,None
766427240,false,finalized,3,8/5/2015 19:33:21,0,1.0,"This data includes the name and location of food service establishments and the violations that were found at the time of their last inspection. This dataset excludes inspections conducted in New York City (see: https://nycopendata.socrata.com/), Suffolk County (http://apps.suffolkcountyny.gov/health/Restaurant/intro.html) and Erie County (http://www.healthspace.com/erieny). Inspections are a “snapshot” in time and are not always reflective of the day-to-day operations and overall condition of an establishment. Occasionally, remediation may not appear until the following month due to the timing of the updates. Some counties provide this information on their own websites and information found there may be updated more frequently. This dataset is refreshed on a monthly basis. The inspection data contained in this dataset was not collected in a manner intended for use as a restaurant grading system, and should not be construed or interpreted as such. Any use of this data to develop a restaurant grading system is not supported or endorsed by the New York State Department of Health. ",health.data.ny.gov,http://health.data.ny.gov/api/assets/03DCCEF8-5204-4CB0-9B8B-5F9FEE1F8855,https://health.data.ny.gov/d/f285-x9ha,Food Service Establishment: Last Inspection,Erie County,,4,2015-06-17T21:37:54.000Z
766427241,false,finalized,5,8/5/2015 19:31:15,"2
0
1
3","0.3996
0.2071
0.1983
0.1949",Traffic Counts at signals include a link to the traffic study in a pdf. Status of signals is either warranted or under review.,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/view/snki-wdps,Traffic Counts at Signals,traffic,,0,None
766427242,false,finalized,5,8/6/2015 19:46:15,"1
0
2","0.4056
0.3763
0.2182",Monthly Report of KC BizCare traffic.,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/view/umfd-fvuh,KC BizCare,traffic,,1,None
766427243,false,finalized,3,8/5/2015 19:27:24,"2
0","0.6593
0.3407",Traffic Counts at signals include a link to the traffic study in a pdf. Status of signals is either warranted or under review.,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/nhx8-d3qd,Traffic Counts at Signals,traffic,,2,2015-06-03T04:49:12.000Z
766427244,false,finalized,3,8/5/2015 19:31:40,"2
0","0.6531
0.3469",Monthly Report of KC BizCare traffic.,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/qwdq-mf7p,KC BizCare,traffic,,3,2015-07-08T16:44:02.000Z
766427245,false,finalized,3,8/5/2015 19:30:32,0,1.0,This data set contains citizen satisfaction survey results. The citizen survey is administered on a quarterly basis. See the report by visiting https://data.kcmo.org/dataset/2013-14-Kansas-City-Missouri-Citizen-Satisfaction-/m8hg-mhad.,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/4w3r-zfue,Citizen Satisfaction Survey Results Previous Years To Present,traffic,,4,2015-05-04T17:30:57.000Z
766427246,false,finalized,3,8/5/2015 19:56:45,"0
1","0.6748
0.3252","listing of building permits for new construction, demolition and additions/alterations/repairs and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/tcy5-ch23,2014 January to March Building Permit Listing,Application for Vacation,,0,2014-06-10T21:45:33.000Z
766427247,false,finalized,3,8/5/2015 19:32:16,0,1.0,"listing of building permits for new construction, demolition and additions/alterations/repairs and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/t5tb-7xre,1990-1999 Building Permit Listing,Application for Vacation,,1,2013-03-06T15:12:00.000Z
766427248,false,finalized,3,8/5/2015 19:19:46,0,1.0,"listing of building permits for new construction, demolition and additions/alterations/repairs and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/yeyd-t75j,2010-2012 Building Permit Listing,Application for Vacation,,2,2015-06-03T05:14:57.000Z
766427249,false,finalized,3,8/5/2015 19:32:47,0,1.0,"listing of building permits for new construction, demolition and additions/alterations/repairs and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/qad9-26u4,2010-2013 Building Permit Listing,Application for Vacation,,3,2015-06-03T05:09:42.000Z
766427250,false,finalized,3,8/5/2015 19:26:18,"0
1","0.6775
0.3225","listing of building permits for new construction, demolition and additions/alterations/repairs and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/d/8ats-j3zx,2000-2009 Building Permit Listing,Application for Vacation,,4,2013-03-06T15:12:26.000Z
766427251,false,finalized,3,8/5/2015 19:31:20,"1
2","0.6382
0.3618","listing of major development projects completed, underway or approved and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/view/xb23-jqgu,Major Development Projects 1990 to 2012,Development Guide,,0,None
766427252,false,finalized,3,8/5/2015 19:34:04,2,1.0,listing of major non-residential development projects completed or underway as of the end of 1989 and their characteristics,data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/view/yj8g-2srx,Major Development Projects 1983 to 1989,Development Guide,,1,None
766427253,false,finalized,3,8/6/2015 19:47:52,"0
2","0.6569
0.3431","listing of residential development projects completed, underway or proposed and their characteristics",data.kcmo.org,http://data.kcmo.org/api/assets/672780EC-774B-4C7A-B0C9-C146C58DFCB6,https://data.kcmo.org/view/dfqv-3rau,Housing Projects in River-Crown-Plaza 1984 to 2012,Development Guide,,2,None
